Time series;Closing price;MA-15;MACD-26;RSI-14;WR-14;D-3;K-14;Trend;Trading signals
995;4100.0;0.0;1.0;1.0;0.0;1.0;1.0;up;1.0
996;4099.55;0.0;1.0;1.0;0.0;1.0;1.0;up;1.0
997;4058.68;0.0;1.0;1.0;0.27000410340582753;1.0;1.0;up;0.8649979482970858
998;3987.52;0.0;1.0;0.0;1.0;0.0;1.0;up;0.5
999;4085.0;0.0;1.0;0.0;0.9046116961797336;0.0;0.23230406782861557;up;0.5
1000;4108.12;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
1001;4300.34;0.0;0.8163347750507848;0.0040166318412321374;0.9392034551842908;0.0;0.0;up;0.5
1002;4355.98;0.0;1.0;1.0;0.0;0.0;0.0;up;1.0
1003;4333.38;0.0;1.0;0.0;1.0;0.7842330055795789;0.0;up;0.5
1004;4337.68;0.0;0.7858725972325145;0.0;1.0;0.0;0.0;up;0.5
1005;4379.99;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
1006;4578.82;0.0;0.0;0.10613591836633979;0.8845901601877587;0.0;0.0;up;0.5174469141934679
1007;4573.2;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
1008;4734.26;0.0;0.0;0.810878822245312;0.06253939376546898;0.28847439077646153;0.6620971651797529;up;0.708763206960846
1009;4921.7;0.0;1.0;1.0;0.0;1.0;1.0;up;1.0
1010;4599.9;0.0;1.0;0.9883324652168789;0.019316042033652937;1.0;1.0;up;0.9903419789831736
1011;4606.26;0.0;1.0;1.0;0.0;1.0;1.0;up;1.0
1012;4277.0;0.0;1.0;0.0;0.5928086403183074;1.0;1.0;no;0.0
1013;4396.52;0.0;1.0;0.0;1.0;0.0;0.0;no;0.0
1014;4605.8;0.0;1.0;0.9790689309819076;0.030363036303629486;0.0;0.9498773929642095;no;0.4848184818481851
1015;4615.0;0.753279729157797;1.0;1.0;0.0;1.0;1.0;no;0.5
1016;4312.0;1.0;1.0;1.0;0.0;1.0;1.0;no;0.5
1017;4308.72;1.0;1.0;1.0;0.0;1.0;1.0;no;0.5
1018;4226.22;1.0;1.0;1.0;0.0;1.0;1.0;no;0.5
1019;4207.31;1.0;1.0;1.0;0.0;1.0;1.0;no;0.5
1020;4172.56;1.0;1.0;1.0;0.0;1.0;1.0;down;0.5
1021;3865.34;1.0;1.0;0.8475890421978723;0.699940511102793;1.0;0.9929264077703839;down;0.5
1022;3227.79;1.0;1.0;0.0;1.0;0.18808336563266012;0.0;down;0.0
1023;3700.01;1.0;1.0;1.0;1.0;0.0;0.0;down;0.5
1024;3678.93;1.0;0.9399095403643071;0.028384922139836285;0.9822621170824523;0.0;0.0;down;0.018171040331957815
1025;3662.99;1.0;0.0;0.0;1.0;0.0;0.0;down;0.0
1026;4101.6;1.0;0.0;1.0;0.0;0.0;0.0;no;0.5
1027;3888.8;1.0;0.9920360663293003;1.0;0.0;0.9184903159885602;0.48004006780889863;no;0.5
1028;3874.46;1.0;1.0;1.0;0.0;1.0;1.0;no;0.5
1029;3617.05;1.0;1.0;0.020888070348691418;1.0;1.0;0.0;no;0.01458171147973034
1030;3612.18;1.0;0.32868396334876854;0.0;1.0;1.0;0.0;no;0.0
1031;3779.17;1.0;0.29080137383962695;0.38284900974388614;0.5470486247931275;0.012639606104764216;0.0065536993576713705;down;0.2264756876034364
1032;3664.22;1.0;0.0;0.0;1.0;0.0;0.0;down;0.0
1033;3918.0;1.0;0.0;0.09997972459012641;1.0;0.0;0.0;no;0.04814303154918689
1034;3888.03;0.0;0.0;0.0;1.0;0.0;0.0;no;0.0
1035;4199.29;0.0;0.0;1.0;0.0;0.0;0.0;no;0.5
1036;4184.84;0.0;0.0;0.15252097033136655;0.3829333554483072;0.0;0.0;no;0.06206982079742166
1037;4164.82;0.0;0.0;0.0;1.0;0.0;0.0;no;0.0
1038;4326.09;0.0;0.0;0.0;0.3946759225284463;0.0;0.0;up;0.5
1039;4377.22;0.0;0.0;0.8752617162365359;0.0;0.3822571864748147;0.7461699117623113;up;0.9057501652346374
1040;4391.48;0.0;0.0;1.0;0.0;1.0;1.0;up;1.0
1041;4315.83;0.0;0.15506796610777332;1.0;0.0;1.0;1.0;up;1.0
1042;4219.53;0.0;0.0;0.0;1.0;1.0;0.22582341907131467;up;0.5
1043;4301.09;0.0;0.0;0.0;1.0;0.27523676131444796;0.0;up;0.5
1044;4362.95;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
1045;4423.3;0.0;0.0;0.0;0.3815142364190979;0.0;0.0;up;0.5
1046;4597.98;0.0;0.0;0.0;0.0;0.0;1.0;up;0.5
1047;4764.7;0.0;0.0;0.4140245623250944;0.0;0.0;1.0;up;0.6059543454345421
1048;4749.29;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
1049;4822.01;0.0;0.0;0.0;0.877666385064773;0.0;0.0;up;0.5
1050;5445.0;0.0;0.0;0.0;0.0;0.0;0.7508578848302395;up;0.5
1051;5653.6;0.0;0.0;0.7026235319455705;1.0;0.0;0.0;up;0.5
1052;5801.29;0.0;0.0;1.0;0.0;1.0;1.0;up;1.0
1053;5679.7;0.0;0.0;0.8646075051680515;0.44484872986995816;1.0;0.7779660178219377;up;0.7775756350650209
1054;5745.72;0.0;0.23310591656679303;1.0;0.0;1.0;1.0;up;1.0
1055;5597.31;0.0;1.0;0.32043367181632454;0.8524288186908104;1.0;1.0;up;0.5654149519890274
1056;5582.05;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
1057;5698.69;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
1058;5977.29;0.0;0.0;0.7646968347642484;0.0;0.2936888149421817;1.0;up;0.5932298695456586
1059;6013.46;0.0;0.9233799485819845;1.0;0.0;1.0;1.0;up;1.0
1060;5969.0;0.0;1.0;1.0;0.0;1.0;1.0;up;1.0
1061;5871.17;0.0;1.0;1.0;0.0;1.0;1.0;up;1.0
1062;5523.4;0.0;1.0;0.0;1.0;1.0;1.0;no;0.0
1063;5735.88;0.0;1.0;0.2750448689051486;0.4702986835079577;0.0;1.0;no;0.0
1064;5890.0;0.0;1.0;1.0;0.0;0.7477738087732323;1.0;no;0.5
1065;5771.89;0.0;1.0;0.18111477976972215;0.8579493321069028;1.0;0.576527751895142;no;0.050654076915511825
1066;5730.69;0.0;0.0;0.0;1.0;0.0;0.0;no;0.0
1067;6137.37;0.0;0.0;0.12384050399328311;0.9049363742688293;0.0;0.0;no;0.027655782572719903
1068;6119.99;0.0;0.0;0.0;1.0;0.0;0.0;no;0.0
1069;6434.21;0.0;0.0;0.0;0.0060611465159111895;0.0;0.0;no;0.0
1070;6741.59;0.0;0.0;0.0;0.0;0.0;1.0;no;0.0
1071;7030.0;0.0;0.0;0.0;0.9702260332105606;0.0;0.6149180241801555;up;0.5
1072;7146.82;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
1073;7388.83;0.0;0.0;1.0;0.0;1.0;0.8563986227714073;up;1.0
1074;7372.72;0.0;1.0;1.0;0.0;1.0;1.0;up;1.0
1075;6967.68;0.0;0.4006568043782006;0.0;1.0;1.0;1.0;up;0.5
1076;7130.28;0.0;0.2318109739541705;0.5536373732247877;0.08508715216236609;1.0;1.0;up;0.5
1077;7450.32;0.0;1.0;1.0;0.0;1.0;1.0;up;1.0
1078;7148.0;0.0;1.0;1.0;0.0;1.0;1.0;up;1.0
1079;6588.18;0.0;1.0;1.0;0.0;1.0;1.0;no;0.5
1080;6355.13;0.0;1.0;0.7301988471145445;0.3949917244641691;1.0;1.0;no;0.37015882712278564
1081;5870.37;0.0;1.0;0.0;1.0;0.0;0.0;no;0.0
1082;6525.17;0.0;0.5989654381493134;0.0;1.0;0.0;0.0;no;0.0
1083;6609.0;0.0;0.0;0.0;1.0;0.0;0.0;no;0.0
1084;7294.0;0.0;0.0;0.0;1.0;0.0;0.0;no;0.0
1085;7846.96;0.0;0.0;1.0;0.0;0.0;0.0;no;0.5
1086;7674.99;0.0;0.0;0.0;1.0;0.0;0.0;no;0.0
1087;7771.03;0.0;0.0;0.0;1.0;0.0;0.0;no;0.0
1088;8016.58;0.0;0.0;0.2560740051397142;0.15441865550735048;0.0;0.0;up;0.5
1089;8226.17;0.0;0.0;1.0;0.0;0.0;0.0;up;1.0
1090;8095.23;0.0;0.0;0.736921624869253;0.5293101156453575;0.9987971524510804;0.0;up;0.7353449421773214
1091;8214.69;0.0;1.0;1.0;0.0;1.0;1.0;up;1.0
1092;7989.0;0.0;0.0;0.0;1.0;1.0;0.0;up;0.5
1093;8199.19;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
1094;8717.99;0.0;0.0;0.0;0.0778929888353381;0.0;0.0;up;0.5
1095;9271.06;0.0;0.0;0.0;0.9057096095731862;0.0;0.0;up;0.5
1096;9708.07;0.0;0.0;0.0;0.0;0.3185433760913387;0.9885471110945161;up;0.5
1097;9868.82;0.0;0.0;1.0;0.0;1.0;1.0;up;0.6794454833726299
1098;9824.68;0.0;0.0;0.0;1.0;1.0;1.0;up;0.5
1099;9947.67;0.0;0.0;0.0;1.0;1.0;0.0;up;0.5
1100;10840.45;0.0;0.0;0.0;0.8356924909326354;0.0;0.0;up;0.5
1101;10872.0;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
1102;11250.0;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
1103;11613.07;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
1104;11677.0;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
1105;13623.5;0.0;0.0;0.6185962260509507;0.11397837310833847;0.0;0.0;up;0.5
1106;16599.99;0.0;0.0;1.0;0.0;0.5049663813165095;1.0;up;1.0
1107;15800.0;0.0;0.0;1.0;0.0;1.0;1.0;up;1.0
1108;14607.49;0.0;0.0;0.0;0.9728716274910344;1.0;1.0;up;0.5
1109;14691.0;0.0;0.0;0.0;1.0;1.0;0.0;up;0.5
1110;16470.0;0.0;0.0;0.8832940981930754;0.09228466386284835;0.9222831500588811;0.0;up;0.7749931251718718
1111;16650.01;0.0;0.0;1.0;0.0;1.0;1.0;up;1.0
1112;16250.0;0.0;0.0020926611390081388;0.0;1.0;1.0;0.0;up;0.5
1113;16404.99;0.0;0.0;0.0;1.0;0.14128139739379916;0.0;up;0.5
1114;17471.5;0.0;0.0;0.0;0.6883632150554244;0.0;0.0;up;0.5
1115;19187.78;0.0;0.0;1.0;0.0;0.0;1.0;up;1.0
1116;18953.0;0.0;0.7008619020965594;1.0;0.0;0.9061949320903564;1.0;up;1.0
1117;18940.57;0.0;1.0;1.0;0.0;1.0;1.0;up;1.0
1118;17700.0;0.0;1.0;1.0;0.0;1.0;1.0;up;1.0
1119;16466.98;0.23692765037449037;1.0;1.0;0.0;1.0;1.0;no;0.5
1120;15600.01;1.0;1.0;1.0;0.0;1.0;1.0;no;0.5
1121;14009.79;1.0;1.0;0.0;1.0;1.0;1.0;no;0.0
1122;14619.0;1.0;1.0;1.0;0.0;0.0;1.0;no;0.5
1123;14157.87;1.0;1.0;0.13688216210905632;0.8669353968356748;0.02185398916362673;0.9222740877321031;no;0.0665323015821624
1124;13911.28;1.0;1.0;0.0;1.0;0.0;0.0;down;0.0
1125;15764.44;1.0;1.0;1.0;0.0;0.0;0.43863903044710867;down;0.5
1126;15364.93;1.0;1.0;1.0;0.0;1.0;1.0;down;0.5
1127;14470.07;1.0;1.0;1.0;0.0;1.0;1.0;down;0.5
1128;14340.0;1.0;1.0;1.0;0.0;1.0;1.0;down;0.5
1129;12640.0;1.0;1.0;0.0;1.0;1.0;0.9853333440482599;down;0.0
1130;13880.0;1.0;1.0;0.3240740458648724;0.7763816544210648;0.0;0.2598101989471995;down;0.17668126229229558
1131;13443.41;1.0;0.0;0.0;1.0;0.0;0.0;down;0.0
1132;14678.94;1.0;0.0;0.0;1.0;0.0;0.0;down;0.0
1133;15155.62;0.9964758770773886;0.0;0.0085102919876494;1.0;0.0;0.0;no;0.003348595831488774
1134;15143.67;0.0;0.0;0.0;1.0;0.0;0.0;no;0.0
1135;16928.0;0.0;0.0;0.8592628720295832;0.18381320678006896;0.0;0.0;no;0.3919368205528208
1136;17149.67;0.0;0.6653937665844244;1.0;0.0;0.9134731475750635;1.0;no;0.5
1137;16124.02;0.0;1.0;1.0;0.0;1.0;1.0;no;0.5
1138;14999.99;0.43707829189633285;1.0;1.0;0.0;1.0;1.0;up;1.0
1139;14403.51;1.0;1.0;0.668020191419361;0.2955369671787586;1.0;1.0;no;0.3522315164106209
1140;14890.02;1.0;1.0;1.0;0.0;1.0;1.0;no;0.5
1141;13243.83;1.0;1.0;0.0;1.0;1.0;1.0;no;0.0
1142;13781.41;0.14109266957013475;1.0;0.1606257018880609;0.15320359241769613;0.0;1.0;no;0.1213372378544534
1143;14197.78;0.0;1.0;1.0;0.0;0.9717989131883874;1.0;down;0.5
1144;13647.99;1.0;1.0;1.0;0.0;1.0;1.0;no;0.5
1145;13607.04;1.0;1.0;1.0;0.8779350106582576;1.0;1.0;no;0.5
1146;11386.34;1.0;1.0;1.0;1.0;1.0;0.1779398892487748;no;0.5
1147;11191.35;1.0;1.0;0.0;1.0;0.06878198440601978;0.0;no;0.0
1148;11247.57;1.0;1.0;0.0;1.0;0.0;0.0;down;0.0
1149;11552.0;1.0;0.01691059207086467;0.0;1.0;0.0;0.0;down;0.0
1150;12775.99;1.0;1.0;1.0;0.0;0.9847914677972458;0.9175020294792324;down;0.5
1151;11558.87;1.0;1.0;1.0;0.0;1.0;1.0;down;0.5
1152;10808.99;1.0;1.0;0.0;1.0;1.0;0.24765359353076047;down;0.0
1153;10851.82;1.0;0.0;0.0;1.0;0.0;0.0;down;0.0
1154;11400.96;1.0;0.3037955988828286;1.0;0.0;0.0;0.0;down;0.5
1155;11155.54;1.0;0.0;0.11504308639435512;0.8609873132380319;0.0;0.0;down;0.08850646228682955
1156;11092.95;1.0;0.0;0.0;1.0;0.0;0.0;down;0.0
1157;11446.54;1.0;0.0;0.4087356184162313;1.0;0.0;0.0;down;0.2714547957778803
1158;11685.58;1.0;0.775584476308548;1.0;0.0;1.0;0.8314458699414696;down;0.5
1159;11162.62;1.0;1.0;1.0;0.0;1.0;1.0;down;0.5
1160;9971.0;1.0;1.0;0.7131777529703511;0.0;1.0;1.0;down;0.42260936861418597
1161;10149.0;1.0;1.0;1.0;0.42143137250358786;1.0;1.0;down;0.5
1162;8998.99;1.0;1.0;0.19015866693774658;1.0;1.0;0.10370875444546568;down;0.20690902514016948
1163;8838.83;1.0;1.0;0.22582139611841293;0.47833052229752887;0.0;0.3624403218846224;down;0.3130036913205649
1164;9225.86;1.0;1.0;1.0;0.0;1.0;1.0;down;0.5
1165;8191.0;1.0;1.0;0.6487542854126623;0.6830566634635445;1.0;1.0;down;0.5
1166;6874.27;1.0;1.0;0.0;1.0;0.0;0.0;down;0.0
1167;7737.37;1.0;0.5793241357564318;0.10908627117488064;0.777655377744698;0.0;0.0;down;0.11117231112765141
1168;7588.01;1.0;0.0;0.0;1.0;0.0;0.0;down;0.0
1169;8259.76;1.0;0.0;0.0;1.0;0.0;0.0;down;0.0
1170;8693.98;1.0;0.0;1.0;0.0;0.0;0.0;down;0.5
1171;8560.0;1.0;0.0;0.3901024884013812;0.6408122380903946;0.8194846496912679;0.03978819891761985;down;0.29627403846153844
1172;8067.0;1.0;0.0;0.0;1.0;0.0;0.0;down;0.0
1173;8899.0;1.0;0.0;0.30439305590945087;1.0;0.0;0.0;no;0.1942220477484273
1174;8522.99;1.0;0.0;0.0;1.0;0.0;0.0;no;0.0
1175;9490.98;0.10943935305467567;0.0;0.0;1.0;0.0;0.0;no;0.0
1176;10018.0;0.0;0.0;0.0;1.0;0.0;0.0;no;0.0
1177;10196.0;0.0;0.0;0.0;0.10892085586514459;0.0;0.0;no;0.0
1178;11101.0;0.0;0.0;1.0;0.0;1.0;0.25805585640350076;no;0.45212383966805864
1179;10421.06;0.0;0.0;0.0;1.0;0.4592400285973973;0.0;no;0.0
1180;11173.0;0.0;0.0;0.9409502834088811;0.0;1.0;1.0;up;0.9614737056925295
1181;11233.41;0.0;0.0;1.0;0.0;1.0;1.0;up;1.0
1182;10449.4;0.0;1.0;1.0;0.0;1.0;1.0;up;1.0
1183;9843.34;0.0;0.784851283769071;0.3099030870041493;0.6105517341087885;1.0;1.0;up;0.6610447165570983
1184;10166.1;0.0;1.0;1.0;0.0;1.0;1.0;up;1.0
1185;9689.99;0.0;0.9853528332094136;0.1237008882510307;0.6223907079912594;1.0;1.0;no;0.06802466447063875
1186;9590.04;0.0;0.0;0.0;1.0;0.0;0.0;no;0.0
1187;10324.7;0.0;0.0;0.16258355325450116;0.2608384094193604;0.0;0.526539041047969;no;0.019490851233096868
1188;10566.3;0.0;0.0;0.4746030491910683;0.0967442244042499;0.0;1.0;no;0.2136919232273089
1189;10314.9;0.0;0.0;0.0;1.0;0.0;0.0;no;0.0
1190;10903.13;0.0;0.0;0.0;1.0;0.0;0.0;no;0.0
1191;11029.99;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
1192;11445.0;0.0;0.0;0.7302169921783321;0.41494435612083147;0.0;0.0;up;0.7925278219395848
1193;11463.27;0.0;0.0;1.0;0.0;0.8326244294126708;0.46267098926483524;up;1.0
1194;11419.24;1.0;1.0;1.0;0.0;1.0;1.0;up;1.0
1195;10723.76;1.0;1.0;1.0;0.0;1.0;1.0;no;0.5
1196;9913.03;1.0;1.0;1.0;0.0;1.0;1.0;no;0.5
1197;9285.32;1.0;1.0;1.0;1.0;1.0;1.0;no;0.5
1198;9230.0;1.0;1.0;0.4069205875437329;0.41023709939884745;1.0;1.0;no;0.2948814503005768
1199;8791.47;1.0;1.0;0.0;1.0;0.0;0.11471225236291388;no;0.0
1200;9535.04;1.0;1.0;1.0;0.0;0.0;1.0;down;0.5
1201;9120.75;1.0;1.0;0.9661988864095293;0.03883514270635951;0.6196509048054373;1.0;down;0.48859490498397906
1202;9142.32;1.0;1.0;1.0;0.0;1.0;1.0;down;0.5
1203;8196.69;1.0;1.0;0.0;1.0;1.0;1.0;down;0.0
1204;8265.05;1.0;1.0;1.0;0.0;1.0;1.0;down;0.5
1205;8258.54;1.0;1.0;0.673342439458232;0.35173947562854396;1.0;1.0;down;0.5
1206;7860.83;1.0;0.7877473241757375;0.0;1.0;0.0;0.0;down;0.0
1207;8188.24;1.0;0.0;0.0;1.0;0.0;0.0;down;0.0
1208;8596.93;1.0;0.0;0.0;1.0;0.0;0.0;down;0.0
1209;8904.02;1.0;0.0;1.0;1.0;0.0;0.0;down;0.5
1210;8893.79;1.0;0.0;0.694545150320524;0.7877963007416555;0.0;0.0;no;0.4375347029428098
1211;8704.67;1.0;0.0;0.2995062417727767;0.5781856122421689;0.24882177361404612;0.0;no;0.21090719387891557
1212;8920.79;1.0;0.0;1.0;0.0;1.0;1.0;no;0.5
1213;8547.0;1.0;0.8675654961073783;1.0;0.0;1.0;1.0;no;0.5
1214;8453.9;1.0;1.0;1.0;0.0;1.0;1.0;no;0.5
1215;8149.66;1.0;1.0;1.0;0.0;1.0;1.0;no;0.5
1216;7791.7;1.0;1.0;0.6888979774165623;0.3859134605366514;1.0;1.0;no;0.41664395815314614
1217;7932.41;1.0;1.0;1.0;0.0;1.0;1.0;down;0.5
1218;7088.38;1.0;1.0;1.0;1.0;1.0;1.0;down;0.5
1219;6850.0;1.0;1.0;0.0;1.0;1.0;1.0;down;0.15847089487402144
1220;6928.62;1.0;1.0;0.21371252976019023;0.9586607942448925;0.0;0.9363634701162104;down;0.24055341916067455
1221;6813.52;1.0;0.01564487256208317;0.0;1.0;0.0;0.0;down;0.0
1222;7052.76;1.0;0.0;0.0;0.6018643358223906;0.0;0.0;down;0.20509637850467302
1223;7416.27;1.0;1.0;1.0;0.0;0.7882639074480962;1.0;down;0.5
1224;6799.95;1.0;1.0;1.0;0.0;1.0;1.0;down;0.5
1225;6771.69;1.0;0.3910191355911323;0.2744187129501568;0.5724213022119999;1.0;1.0;down;0.2675786020867499
1226;6618.33;1.0;0.0;0.0;1.0;0.0;0.0;down;0.0
1227;6904.9;1.0;0.0;0.22940801805322542;0.8443549696416877;0.0;0.0;down;0.2524680368991733
1228;7027.26;1.0;0.0;1.0;0.0;0.0;0.3046150687085127;down;0.5
1229;6780.1;1.0;0.0;0.0;1.0;0.13908118378994583;0.0;down;0.0
1230;6835.67;1.0;0.0;0.0;1.0;0.0;0.0;down;0.0
1231;6940.94;0.010673559749670278;0.0;0.0;1.0;0.0;0.0;down;0.0
1232;7923.78;0.0;0.0;0.2843869702794128;0.0;0.0;0.0;no;0.1297709923664109
1233;7896.92;0.0;0.0;0.0;1.0;0.0;0.0;no;0.0
1234;8000.41;0.0;0.0;0.09800181506954274;0.6036800001165858;0.0;0.0;no;0.0
1235;8354.22;0.0;0.0;1.0;0.0;1.0;0.5773510124714815;no;0.5
1236;8048.15;0.0;0.0;0.6284186026996424;0.4422101642018669;1.0;0.6130191182265525;up;0.7788949178990665
1237;7890.87;0.0;0.0;0.0;1.0;1.0;0.0;up;0.5
1238;8172.84;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
1239;8271.31;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
1240;8861.0;0.0;0.0;0.7444437606716482;0.0;0.0;0.0;up;0.7716634799235216
1241;8920.71;0.0;0.0;1.0;0.07792117972523954;0.0;0.15450383466693435;up;0.9164277979489097
1242;8789.96;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
1243;8946.95;0.0;0.0;0.46476251942065283;0.028628992123559013;0.5623707188930903;0.803677182578263;up;0.5523364963410435
1244;9648.0;0.0;0.0;1.0;0.0;1.0;1.0;up;1.0
1245;8864.99;0.0;0.0;0.18771862870935332;0.30291244223272723;1.0;1.0;up;0.5
1246;9274.48;0.0;0.3937408721325216;1.0;0.13637301415433095;1.0;1.0;up;0.9166469977341378
1247;8921.43;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
1248;9345.11;0.0;0.0;0.7984941257268242;0.3219602160453122;0.0;0.0;up;0.839019891977344
1249;9393.99;0.0;1.0;1.0;0.0;0.8752116050758092;1.0;up;1.0
1250;9242.17;0.0;1.0;1.0;0.0;1.0;1.0;up;1.0
1251;9066.9;0.0;0.2694653522501963;0.0;1.0;0.21255941680942614;0.15148715547261415;up;0.5
1252;9222.0;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
1253;9732.43;0.0;0.0;0.4563759135868362;0.0;0.0;0.0;up;0.6415042222397613
1254;9696.57;0.0;0.0;0.6330305773807705;0.0;0.0;0.3214209574308647;up;0.6828126564533867
1255;9823.28;0.0;1.0;1.0;0.0;1.0;1.0;up;1.0
1256;9623.54;0.0;1.0;1.0;0.0;1.0;1.0;up;1.0
1257;9359.52;0.3498276928514996;1.0;1.0;0.0;1.0;1.0;up;1.0
1258;9167.69;1.0;1.0;0.5767071775694891;0.33082658278436206;1.0;1.0;no;0.25513043478260994
1259;9308.49;0.8192477927374447;1.0;1.0;0.0;1.0;1.0;no;0.5
1260;9020.99;1.0;1.0;1.0;0.0;1.0;1.0;no;0.5
1261;8411.42;1.0;1.0;0.0;1.0;1.0;1.0;no;0.0
1262;8481.6;1.0;1.0;0.0;1.0;0.0;0.0;no;0.0
1263;8696.58;1.0;1.0;1.0;0.0;0.0;0.9933295368516811;no;0.5
1264;8674.36;1.0;1.0;1.0;0.0;0.0;1.0;down;0.5
1265;8474.99;1.0;1.0;1.0;0.0;1.0;1.0;down;0.5
1266;8346.59;1.0;1.0;1.0;0.21742366158626483;1.0;1.0;down;0.5
1267;8067.03;1.0;1.0;0.0;1.0;0.0;0.0;down;0.0
1268;8248.87;1.0;1.0;0.04549334106669071;0.9666904032730459;0.0;0.0;down;0.030753968253968506
1269;8231.2;1.0;0.0;0.0;1.0;0.0;0.0;down;0.0
1270;8518.48;1.0;1.0;1.0;0.0;0.0;0.5744341476480335;down;0.5
1271;8391.76;1.0;1.0;1.0;0.0;1.0;1.0;down;0.5
1272;7984.08;1.0;1.0;1.0;0.9807688694455959;1.0;1.0;down;0.5
1273;7502.89;1.0;1.0;0.0;1.0;1.0;0.0;down;0.13703543647363908
1274;7586.88;1.0;1.0;1.0;0.0;1.0;1.0;down;0.5
1275;7471.18;1.0;1.0;1.0;0.0;1.0;1.0;down;0.5
1276;7335.99;1.0;1.0;0.9005058476744721;0.5846806182659647;1.0;1.0;down;0.4757333219805004
1277;7347.39;1.0;1.0;0.3292233790253776;0.760466234832903;0.6081027886197365;0.38693899980758023;down;0.32902367278330363
1278;7112.5;1.0;0.0;0.0;1.0;0.0;0.0;down;0.0
1279;7469.45;1.0;0.0;0.4791219092008998;0.19588159588159493;0.0;0.0;down;0.40205920205920254
1280;7375.73;1.0;0.0;0.0;1.0;0.0;0.0;down;0.0
1281;7492.28;1.0;0.0;0.0;1.0;0.0;0.0;down;0.0
1282;7511.6;1.0;0.0;0.0;1.0;0.0;0.0;down;0.0
1283;7642.0;1.0;0.0;0.6318610142344371;0.3912354853714106;0.0;0.0;down;0.3568543707348774
1284;7703.67;1.0;0.0;1.0;0.6041148537319045;1.0;0.03496950992166504;no;0.5
1285;7488.26;1.0;0.0;0.0;1.0;1.0;0.0;no;0.0
1286;7617.98;1.0;0.0;0.0;1.0;0.0;0.0;no;0.0
1287;7658.57;0.0;0.0;0.5018493881285846;0.4315020373752987;0.0;0.0;no;0.28424898131235066
1288;7689.28;0.0;0.0;1.0;0.0;0.9802453566859143;0.0;no;0.5
1289;7618.11;0.9612126455426653;0.917438332249293;1.0;0.0;1.0;1.0;no;0.5
1290;7492.7;1.0;1.0;1.0;0.0;1.0;1.0;no;0.5
1291;6781.17;1.0;1.0;0.3161048697819695;0.5894486225088101;1.0;1.0;no;0.3460395119836506
1292;6880.61;1.0;1.0;1.0;0.0;1.0;1.0;no;0.5
1293;6557.67;1.0;1.0;0.30765749507673423;1.0;1.0;1.0;no;0.36945674638322984
1294;6307.4;1.0;1.0;0.0;1.0;0.0;0.13187042584461578;down;0.0
1295;6646.1;1.0;1.0;1.0;0.0;0.0;1.0;down;0.5
1296;6390.6;1.0;1.0;0.0;1.0;0.0;1.0;down;0.0
1297;6487.92;1.0;0.11544764592274617;0.07233121138463483;0.8892024181009246;0.0;0.15143620844377814;down;0.06790900861899365
1298;6453.41;1.0;0.0;0.0;1.0;0.0;0.0;down;0.0
1299;6707.5;1.0;0.0;0.0;1.0;0.0;0.0;down;0.0
1300;6736.52;1.0;0.0;0.2887037049273553;1.0;0.0;0.0;down;0.23777777777778444
1301;6756.58;1.0;0.3825254196012639;1.0;0.0;0.3420865422827031;0.8333405067678371;down;0.5
1302;6718.33;1.0;1.0;1.0;0.0;1.0;1.0;down;0.5
1303;6050.45;1.0;1.0;0.0;1.0;1.0;0.9301452848737004;down;0.0
1304;6177.38;1.0;1.0;0.1189560452850481;1.0;1.0;0.0;down;0.11964873765093535
1305;6153.4;1.0;0.0;0.01319321327665611;0.6458514989871402;0.0;0.0;down;0.23005226011529495
1306;6253.61;1.0;0.9732668935212138;1.0;0.0;0.0;1.0;down;0.5
1307;6068.0;1.0;0.619576334466163;0.5389413854045879;0.2354251505342673;1.0;0.8567846942177196;down;0.38228742473286653
1308;6135.64;1.0;0.6714451599657659;0.44942297732630626;0.19983784420948267;1.0;1.0;down;0.4036273215138666
1309;5848.33;1.0;0.0;0.0;1.0;0.0;0.0;down;0.0
1310;6204.24;1.0;0.0;0.0;1.0;0.0;0.0;down;0.0
1311;6385.71;0.864385536128245;0.0;0.11235293694038678;0.8641773451462021;0.0;0.0;no;0.0679113274268989
1312;6349.99;0.20019046664324647;0.0;0.0;1.0;0.0;0.0;no;0.0
1313;6612.98;1.0;0.0;1.0;0.11527958613547487;0.0;0.0;no;0.5
